Turn,Depth,Player,Move,FEN,Score_Tot,Score_Mov,Score_Tablero,Score_regreso,Score_Is_Check,Score_Check_Mate,Score_Is_Attacking,Score_Is_Castling,Score_Is_Attacked,Score_Estoy_Jaque,Score_Late_Move,Score_Early_Move,Score_Evitar_Empate,Score_Buscar_Empate,Move_Ant,Pieza,Estoy_Jaque,List_Possible_Squares,List_Attacks,Hist_Turn
15,0,True,f3f4,rnbqkb1r/p1p1ppp1/8/1p1p3p/3P1P2/4P3/PP3QPP/RnB1KBNR b KQkq - 0 8,-36.9106874947391,1.0,-40,0,0,0,0.0,0,-0.0,0,0,2,0,0,f3f2,P,False,"[36, 38]",[],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('f3f4')]"
15,0,True,e3e4,rnbqkb1r/p1p1ppp1/8/1p1p3p/3PP3/5P2/PP3QPP/RnB1KBNR b KQkq - 0 8,-41.47919893803191,2.5,-40,0,0,0,1.0,0,-7.0,0,0,2,0,0,f3f2,P,False,"[35, 37]",[35],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('e3e4')]"
15,0,True,h2h3,rnbqkb1r/p1p1ppp1/8/1p1p3p/3P4/4PP1P/PP3QP1/RnB1KBNR b KQkq - 0 8,-43.900725381790316,1.0,-40,0,0,0,0.0,0,-7.0,0,0,2,0,0,f3f2,P,False,[30],[],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('h2h3')]"
15,0,True,g2g3,rnbqkb1r/p1p1ppp1/8/1p1p3p/3P4/4PPP1/PP3Q1P/RnB1KBNR b KQkq - 0 8,-36.92699251612365,1.0,-40,0,0,0,0.0,0,-0.0,0,0,2,0,0,f3f2,P,False,"[29, 31]",[],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('g2g3')]"
15,0,True,b2b3,rnbqkb1r/p1p1ppp1/8/1p1p3p/3P4/1P2PP2/P4QPP/RnB1KBNR b KQkq - 0 8,-36.91069561231513,1.0,-40,0,0,0,0.0,0,-0.0,0,0,2,0,0,f3f2,P,False,"[24, 26]",[],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('b2b3')]"
15,0,True,a2a3,rnbqkb1r/p1p1ppp1/8/1p1p3p/3P4/P3PP2/1P3QPP/RnB1KBNR b KQkq - 0 8,-43.98605128031889,1.0,-40,0,0,0,0.0,0,-7.0,0,0,2,0,0,f3f2,P,False,[25],[],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('a2a3')]"
15,0,True,h2h4,rnbqkb1r/p1p1ppp1/8/1p1p3p/3P3P/4PP2/PP3QP1/RnB1KBNR b KQkq - 0 8,-37.40698132779085,0.5,-40,0,0,0,0.0,0,-0.0,0,0,2,0,0,f3f2,P,False,[38],[],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('h2h4')]"
15,0,True,g2g4,rnbqkb1r/p1p1ppp1/8/1p1p3p/3P2P1/4PP2/PP3Q1P/RnB1KBNR b KQkq - 0 8,-50.41325772993458,0.5,-40,0,0,0,1.0,0,-14.0,0,0,2,0,0,f3f2,P,False,"[37, 39]",[39],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('g2g4')]"
15,0,True,b2b4,rnbqkb1r/p1p1ppp1/8/1p1p3p/1P1P4/4PP2/P4QPP/RnB1KBNR b KQkq - 0 8,-37.417493137222344,0.5,-40,0,0,0,0.0,0,-0.0,0,0,2,0,0,f3f2,P,False,"[32, 34]",[],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('b2b4')]"
15,0,True,a2a4,rnbqkb1r/p1p1ppp1/8/1p1p3p/P2P4/4PP2/1P3QPP/RnB1KBNR b KQkq - 0 8,-43.4296663562168,0.5,-40,0,0,0,1.0,0,-7.0,0,0,2,0,0,f3f2,P,False,[33],[33],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('a2a4')]"
17,0,True,f2h4,rnbqkb1r/p3ppp1/2p5/1p1p3p/3P3Q/4PP2/PP4PP/1RB1KBNR b Kkq - 1 9,-8.417061754872417,-0.5,-10,0,0,0,2.0,0,-0.0,0,0,0,0,0,d2d1,Q,False,"[4, 13, 15, 22, 23, 27, 28, 29, 30, 38, 39, 45, 52]","[4, 15, 27, 39, 52]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('a1b1'), Move.from_uci('c7c6'), Move.from_uci('f2h4')]"
17,0,True,f2g3,rnbqkb1r/p3ppp1/2p5/1p1p3p/3P4/4PPQ1/PP4PP/1RB1KBNR b Kkq - 1 9,-7.516933320612777,0.0,-10,0,0,0,2.4000000000000004,0,-0.0,0,0,0,0,0,d2d1,Q,False,"[4, 13, 14, 15, 21, 23, 29, 30, 31, 36, 38, 43, 46, 50, 54, 57]","[4, 14, 15, 21, 54, 57]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('a1b1'), Move.from_uci('c7c6'), Move.from_uci('f2g3')]"
17,0,True,f2e2,rnbqkb1r/p3ppp1/2p5/1p1p3p/3P4/4PP2/PP2Q1PP/1RB1KBNR b Kkq - 1 9,-7.157478583088382,0.0,-10,0,0,0,2.8000000000000003,0,-0.0,0,0,0,0,0,d2d1,Q,False,"[3, 4, 5, 9, 10, 11, 13, 14, 19, 20, 21, 26, 33]","[4, 5, 9, 14, 20, 21, 33]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('a1b1'), Move.from_uci('c7c6'), Move.from_uci('f2e2')]"
17,0,True,f2d2,rnbqkb1r/p3ppp1/2p5/1p1p3p/3P4/4PP2/PP1Q2PP/1RB1KBNR b Kkq - 1 9,-11.578630787651063,0.0,-10,-4,0,0,2.4000000000000004,0,-0.0,0,0,0,0,0,d2d1,Q,False,"[2, 3, 4, 9, 10, 12, 13, 14, 18, 19, 20, 25, 27, 32]","[2, 4, 9, 14, 20, 27]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('a1b1'), Move.from_uci('c7c6'), Move.from_uci('f2d2')]"
17,0,True,f2c2,rnbqkb1r/p3ppp1/2p5/1p1p3p/3P4/4PP2/PPQ3PP/1RB1KBNR b Kkq - 1 9,-7.906527642014324,0.0,-10,0,0,0,2.0,0,-0.0,0,0,0,0,0,d2d1,Q,False,"[1, 2, 3, 9, 11, 12, 13, 14, 17, 18, 19, 24, 26, 28, 34, 37, 42, 46, 55]","[1, 2, 9, 14, 42]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('a1b1'), Move.from_uci('c7c6'), Move.from_uci('f2c2')]"
17,0,True,g1h3,rnbqkb1r/p3ppp1/2p5/1p1p3p/3P4/4PP1N/PP3QPP/1RB1KB1R b Kkq - 1 9,-33.15068609154948,-3.0,-10,0,0,0,0.75,0,-21.0,0,0,0,0,0,d2d1,N,False,"[6, 13, 29, 38]",[13],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('a1b1'), Move.from_uci('c7c6'), Move.from_uci('g1h3')]"
17,0,True,g1e2,rnbqkb1r/p3ppp1/2p5/1p1p3p/3P4/4PP2/PP2NQPP/1RB1KB1R b Kkq - 1 9,-8.437259854753949,0.0,-10,0,0,0,1.5,0,-0.0,0,0,0,0,0,d2d1,N,False,"[2, 6, 18, 22, 27, 29]","[2, 27]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('a1b1'), Move.from_uci('c7c6'), Move.from_uci('g1e2')]"
17,0,True,f1b5,rnbqkb1r/p3ppp1/2p5/1B1p3p/3P4/4PP2/PP3QPP/1RB1K1NR b Kkq - 0 9,-19.96944997118199,0.0,0,0,0,0,1.0,0,-21.0,0,0,0,0,0,d2d1,B,False,"[5, 12, 19, 24, 26, 40, 42]",[42],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('a1b1'), Move.from_uci('c7c6'), Move.from_uci('f1b5')]"
17,0,True,f1c4,rnbqkb1r/p3ppp1/2p5/1p1p3p/2BP4/4PP2/PP3QPP/1RB1K1NR b Kkq - 1 9,-48.42985336818125,0.5,-10,0,0,0,3.0,0,-42.0,0,0,0,0,0,d2d1,B,False,"[5, 8, 12, 17, 19, 33, 35]","[8, 33, 35]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('a1b1'), Move.from_uci('c7c6'), Move.from_uci('f1c4')]"
17,0,True,f1d3,rnbqkb1r/p3ppp1/2p5/1p1p3p/3P4/3BPP2/PP3QPP/1RB1K1NR b Kkq - 1 9,-6.967311107641408,1.0,-10,0,0,0,2.0,0,-0.0,0,0,0,0,0,d2d1,B,False,"[1, 5, 10, 12, 26, 28, 33, 37, 46, 55]","[1, 33]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('a1b1'), Move.from_uci('c7c6'), Move.from_uci('f1d3')]"
17,0,True,f1e2,rnbqkb1r/p3ppp1/2p5/1p1p3p/3P4/4PP2/PP2BQPP/1RB1K1NR b Kkq - 1 9,-7.951393920306084,0.0,-10,0,0,0,2.0,0,-0.0,0,0,0,0,0,d2d1,B,False,"[3, 5, 19, 21, 26, 33]","[21, 33]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('a1b1'), Move.from_uci('c7c6'), Move.from_uci('f1e2')]"
17,0,True,e1e2,rnbqkb1r/p3ppp1/2p5/1p1p3p/3P4/4PP2/PP2KQPP/1RB2BNR b kq - 1 9,-10.925298042034639,-5.0,-10,0,0,0,4.0,0,0.0,0,0,0,0,0,d2d1,K,False,"[3, 4, 5, 11, 13, 19, 20, 21]","[5, 13, 20, 21]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('a1b1'), Move.from_uci('c7c6'), Move.from_uci('e1e2')]"
17,0,True,e1d2,rnbqkb1r/p3ppp1/2p5/1p1p3p/3P4/4PP2/PP1K1QPP/1RB2BNR b kq - 1 9,-12.999956039218272,-5.0,-10,0,0,0,2.0,0,0.0,0,0,0,0,0,d2d1,K,False,"[2, 3, 4, 10, 12, 18, 19, 20]","[2, 20]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('a1b1'), Move.from_uci('c7c6'), Move.from_uci('e1d2')]"
17,0,True,e1d1,rnbqkb1r/p3ppp1/2p5/1p1p3p/3P4/4PP2/PP3QPP/1RBK1BNR b kq - 1 9,-13.905857590120547,-5.0,-10,0,0,0,1.0,0,0.0,0,0,0,0,0,d2d1,K,False,"[2, 4, 10, 11, 12]",[2],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('a1b1'), Move.from_uci('c7c6'), Move.from_uci('e1d1')]"
17,0,True,c1d2,rnbqkb1r/p3ppp1/2p5/1p1p3p/3P4/4PP2/PP1B1QPP/1R2KBNR b Kkq - 1 9,-7.958399614043993,0.0,-10,0,0,0,2.0,0,-0.0,0,0,0,0,0,d2d1,B,False,"[2, 4, 18, 20, 25, 32]","[4, 20]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('a1b1'), Move.from_uci('c7c6'), Move.from_uci('c1d2')]"
17,0,True,b1a1,rnbqkb1r/p3ppp1/2p5/1p1p3p/3P4/4PP2/PP3QPP/R1B1KBNR b Kkq - 1 9,-16.484047428084146,0.0,-10,-8.5,0,0,2.0,0,-0.0,0,0,0,0,0,d2d1,R,False,"[1, 2, 8]","[2, 8]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('a1b1'), Move.from_uci('c7c6'), Move.from_uci('b1a1')]"
17,0,True,f3f4,rnbqkb1r/p3ppp1/2p5/1p1p3p/3P1P2/4P3/PP3QPP/1RB1KBNR b Kkq - 0 9,-6.977983407897413,1.0,-10,0,0,0,0.0,0,-0.0,0,0,2,0,0,d2d1,P,False,"[36, 38]",[],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('a1b1'), Move.from_uci('c7c6'), Move.from_uci('f3f4')]"
17,0,True,e3e4,rnbqkb1r/p3ppp1/2p5/1p1p3p/3PP3/5P2/PP3QPP/1RB1KBNR b Kkq - 0 9,-11.46294952750707,2.5,-10,0,0,0,1.0,0,-7.0,0,0,2,0,0,d2d1,P,False,"[35, 37]",[35],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('a1b1'), Move.from_uci('c7c6'), Move.from_uci('e3e4')]"
17,0,True,h2h3,rnbqkb1r/p3ppp1/2p5/1p1p3p/3P4/4PP1P/PP3QP1/1RB1KBNR b Kkq - 0 9,-13.93006019241429,1.0,-10,0,0,0,0.0,0,-7.0,0,0,2,0,0,d2d1,P,False,[30],[],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('a1b1'), Move.from_uci('c7c6'), Move.from_uci('h2h3')]"
17,0,True,g2g3,rnbqkb1r/p3ppp1/2p5/1p1p3p/3P4/4PPP1/PP3Q1P/1RB1KBNR b Kkq - 0 9,-6.943582313887136,1.0,-10,0,0,0,0.0,0,-0.0,0,0,2,0,0,d2d1,P,False,"[29, 31]",[],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('a1b1'), Move.from_uci('c7c6'), Move.from_uci('g2g3')]"
17,0,True,b2b3,rnbqkb1r/p3ppp1/2p5/1p1p3p/3P4/1P2PP2/P4QPP/1RB1KBNR b Kkq - 0 9,-6.997333143047348,1.0,-10,0,0,0,0.0,0,-0.0,0,0,2,0,0,d2d1,P,False,"[24, 26]",[],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('a1b1'), Move.from_uci('c7c6'), Move.from_uci('b2b3')]"
17,0,True,a2a3,rnbqkb1r/p3ppp1/2p5/1p1p3p/3P4/P3PP2/1P3QPP/1RB1KBNR b Kkq - 0 9,-6.963638648114654,1.0,-10,0,0,0,0.0,0,-0.0,0,0,2,0,0,d2d1,P,False,[25],[],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('a1b1'), Move.from_uci('c7c6'), Move.from_uci('a2a3')]"
17,0,True,h2h4,rnbqkb1r/p3ppp1/2p5/1p1p3p/3P3P/4PP2/PP3QP1/1RB1KBNR b Kkq - 0 9,-7.404430255885742,0.5,-10,0,0,0,0.0,0,-0.0,0,0,2,0,0,d2d1,P,False,[38],[],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('a1b1'), Move.from_uci('c7c6'), Move.from_uci('h2h4')]"
17,0,True,g2g4,rnbqkb1r/p3ppp1/2p5/1p1p3p/3P2P1/4PP2/PP3Q1P/1RB1KBNR b Kkq - 0 9,-20.47850491363023,0.5,-10,0,0,0,1.0,0,-14.0,0,0,2,0,0,d2d1,P,False,"[37, 39]",[39],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('a1b1'), Move.from_uci('c7c6'), Move.from_uci('g2g4')]"
17,0,True,b2b4,rnbqkb1r/p3ppp1/2p5/1p1p3p/1P1P4/4PP2/P4QPP/1RB1KBNR b Kkq - 0 9,-7.471706386668248,0.5,-10,0,0,0,0.0,0,-0.0,0,0,2,0,0,d2d1,P,False,"[32, 34]",[],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('a1b1'), Move.from_uci('c7c6'), Move.from_uci('b2b4')]"
17,0,True,a2a4,rnbqkb1r/p3ppp1/2p5/1p1p3p/P2P4/4PP2/1P3QPP/1RB1KBNR b Kkq - 0 9,-13.492563321304116,0.5,-10,0,0,0,1.0,0,-7.0,0,0,2,0,0,d2d1,P,False,[33],[33],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('a1b1'), Move.from_uci('c7c6'), Move.from_uci('a2a4')]"
